activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
carbon-lake-LDLJ512,vehicle103,"[-26.4743278,-49.0023]",2019-02,1,mobile-combustion,Biodiesel (100M) - Biodiesel Light-duty Vehicles,company_fleet_management_database,75,gal
carbon-lake-PIB1355,vehicle101,"[-6.939897,106.9506175]",2019-03,1,mobile-combustion,Biodiesel (100Z) - Biodiesel Light-duty Vehicles,company_fleet_management_database,153,gal
carbon-lake-WLTS992,vehicle102,"[-6.343448,106.2003019]",2019-11,1,mobile-combustion,Biodiesel (100Z) - Biodiesel Light-duty Vehicles,company_fleet_management_database,154,gal
carbon-lake-RRT3741,vehicle101,"[38.0435902,23.9783441]",2019-04,1,mobile-combustion,Biodiesel (1005) - Biodiesel Light-duty Vehicles,company_fleet_management_database,19,gal
carbon-lake-UWQG721,vehicle103,"[36.164846,-115.155709]",2019-05,1,mobile-combustion,Biodiesel (100W) - Biodiesel Light-duty Vehicles,company_fleet_management_database,117,gal
carbon-lake-PCN3277,vehicle103,"[34.26645,108.960747]",2019-03,1,mobile-combustion,Biodiesel (100N) - Biodiesel Light-duty Vehicles,company_fleet_management_database,98,gal
carbon-lake-TYZZ885,vehicle101,"[54.1697058,18.5399044]",2019-01,1,mobile-combustion,Biodiesel (100X) - Biodiesel Light-duty Vehicles,company_fleet_management_database,66,gal
carbon-lake-EON3468,vehicle100,"[38.7607275,139.7347818]",2019-06,1,mobile-combustion,Biodiesel (100Q) - Biodiesel Light-duty Vehicles,company_fleet_management_database,183,gal
carbon-lake-VXIG970,vehicle103,"[30.646759,111.276255]",2019-05,1,mobile-combustion,Biodiesel (100R) - Biodiesel Light-duty Vehicles,company_fleet_management_database,151,gal
carbon-lake-BHTZ853,vehicle102,"[48.8179158,1.967221]",2019-09,1,mobile-combustion,Biodiesel (1006) - Biodiesel Light-duty Vehicles,company_fleet_management_database,100,gal
carbon-lake-YGQX913,vehicle100,"[31.394935,92.835795]",2019-06,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,119,gal
carbon-lake-ROXT513,vehicle100,"[-7.4832133,109.140438]",2019-01,1,mobile-combustion,Biodiesel (100E) - Biodiesel Light-duty Vehicles,company_fleet_management_database,45,gal
carbon-lake-HREE686,vehicle102,"[47.9318074,5.2893597]",2019-01,1,mobile-combustion,Biodiesel (1009) - Biodiesel Light-duty Vehicles,company_fleet_management_database,179,gal
carbon-lake-BUOM601,vehicle100,"[59.3366653,18.0930966]",2019-11,1,mobile-combustion,Biodiesel (100T) - Biodiesel Light-duty Vehicles,company_fleet_management_database,4,gal
carbon-lake-GHPW988,vehicle101,"[37.691429,118.122323]",2019-10,1,mobile-combustion,Biodiesel (1009) - Biodiesel Light-duty Vehicles,company_fleet_management_database,44,gal
carbon-lake-JWJV446,vehicle102,"[-21.8898802,-47.6455169]",2019-07,1,mobile-combustion,Biodiesel (100A) - Biodiesel Light-duty Vehicles,company_fleet_management_database,52,gal
carbon-lake-FNZJ878,vehicle101,"[-19.8205316,-40.2768213]",2019-07,1,mobile-combustion,Biodiesel (100P) - Biodiesel Light-duty Vehicles,company_fleet_management_database,39,gal
carbon-lake-DWN5746,vehicle100,"[1.0788178,30.3896651]",2019-04,1,mobile-combustion,Biodiesel (100F) - Biodiesel Light-duty Vehicles,company_fleet_management_database,69,gal
carbon-lake-ERUS936,vehicle103,"[43.8832308,141.7351885]",2019-03,1,mobile-combustion,Biodiesel (100M) - Biodiesel Light-duty Vehicles,company_fleet_management_database,58,gal
carbon-lake-IYID960,vehicle102,"[49.4744011,19.6404278]",2019-06,1,mobile-combustion,Biodiesel (100B) - Biodiesel Light-duty Vehicles,company_fleet_management_database,176,gal
carbon-lake-AHCU817,vehicle103,"[39.9583587,-75.1953934]",2019-11,1,mobile-combustion,Biodiesel (100V) - Biodiesel Light-duty Vehicles,company_fleet_management_database,114,gal
carbon-lake-DDM6573,vehicle103,"[40.2487413,72.1297653]",2019-11,1,mobile-combustion,Biodiesel (100P) - Biodiesel Light-duty Vehicles,company_fleet_management_database,198,gal
carbon-lake-LFR1215,vehicle100,"[59.8342617,30.1415562]",2019-07,1,mobile-combustion,Biodiesel (1005) - Biodiesel Light-duty Vehicles,company_fleet_management_database,123,gal
carbon-lake-OQXB490,vehicle102,"[1.6562817,-77.1788048]",2019-02,1,mobile-combustion,Biodiesel (100E) - Biodiesel Light-duty Vehicles,company_fleet_management_database,36,gal
carbon-lake-HBNO398,vehicle100,"[63.1199384,25.0747115]",2019-04,1,mobile-combustion,Biodiesel (100R) - Biodiesel Light-duty Vehicles,company_fleet_management_database,140,gal
carbon-lake-SRY5300,vehicle102,"[24.9372186,118.6422409]",2019-02,1,mobile-combustion,Biodiesel (100Q) - Biodiesel Light-duty Vehicles,company_fleet_management_database,74,gal
carbon-lake-MMDE741,vehicle100,"[49.9202398,23.7240855]",2019-04,1,mobile-combustion,Biodiesel (1002) - Biodiesel Light-duty Vehicles,company_fleet_management_database,164,gal
carbon-lake-MQJG135,vehicle100,"[32.86268,110.40864]",2019-10,1,mobile-combustion,Biodiesel (100J) - Biodiesel Light-duty Vehicles,company_fleet_management_database,98,gal
carbon-lake-BSD7170,vehicle102,"[63.8436672,20.3049868]",2019-02,1,mobile-combustion,Biodiesel (100U) - Biodiesel Light-duty Vehicles,company_fleet_management_database,145,gal
carbon-lake-DGRK951,vehicle102,"[28.30251,103.98482]",2019-09,1,mobile-combustion,Biodiesel (1003) - Biodiesel Light-duty Vehicles,company_fleet_management_database,170,gal
carbon-lake-PMGC550,vehicle102,"[-10.8588218,123.006322]",2019-10,1,mobile-combustion,Biodiesel (1003) - Biodiesel Light-duty Vehicles,company_fleet_management_database,199,gal
carbon-lake-GXWK326,vehicle103,"[-23.5266796,-51.8311441]",2019-10,1,mobile-combustion,Biodiesel (100M) - Biodiesel Light-duty Vehicles,company_fleet_management_database,66,gal
carbon-lake-DDCP937,vehicle100,"[49.88477,127.5032]",2019-07,1,mobile-combustion,Biodiesel (100A) - Biodiesel Light-duty Vehicles,company_fleet_management_database,28,gal
carbon-lake-DZMU364,vehicle101,"[-6.5092532,106.8974964]",2019-09,1,mobile-combustion,Biodiesel (100N) - Biodiesel Light-duty Vehicles,company_fleet_management_database,107,gal
carbon-lake-XHP0189,vehicle103,"[3.8291336,-74.8039205]",2019-05,1,mobile-combustion,Biodiesel (100S) - Biodiesel Light-duty Vehicles,company_fleet_management_database,65,gal
carbon-lake-NSX6495,vehicle100,"[22.69569,112.225334]",2019-09,1,mobile-combustion,Biodiesel (1006) - Biodiesel Light-duty Vehicles,company_fleet_management_database,42,gal
carbon-lake-BVXU023,vehicle102,"[54.0278591,44.8841712]",2019-01,1,mobile-combustion,Biodiesel (100G) - Biodiesel Light-duty Vehicles,company_fleet_management_database,178,gal
carbon-lake-QBOF976,vehicle101,"[38.6,-121.45]",2019-08,1,mobile-combustion,Biodiesel (1009) - Biodiesel Light-duty Vehicles,company_fleet_management_database,155,gal
carbon-lake-RFYS784,vehicle102,"[25.130594,109.768451]",2019-10,1,mobile-combustion,Biodiesel (1008) - Biodiesel Light-duty Vehicles,company_fleet_management_database,155,gal
carbon-lake-SOSS300,vehicle101,"[16.22413,43.64383]",2019-05,1,mobile-combustion,Biodiesel (1009) - Biodiesel Light-duty Vehicles,company_fleet_management_database,150,gal
carbon-lake-YYNB933,vehicle100,"[-8.0796655,113.3049491]",2019-04,1,mobile-combustion,Biodiesel (100Q) - Biodiesel Light-duty Vehicles,company_fleet_management_database,164,gal
carbon-lake-WEL7606,vehicle100,"[25.689215,100.163155]",2019-03,1,mobile-combustion,Biodiesel (1001) - Biodiesel Light-duty Vehicles,company_fleet_management_database,47,gal
carbon-lake-PILN238,vehicle101,"[37.1426639,24.5137742]",2019-05,1,mobile-combustion,Biodiesel (100R) - Biodiesel Light-duty Vehicles,company_fleet_management_database,140,gal
carbon-lake-TODB601,vehicle103,"[39.1586587,-7.99645]",2019-09,1,mobile-combustion,Biodiesel (100M) - Biodiesel Light-duty Vehicles,company_fleet_management_database,6,gal
carbon-lake-NMC6503,vehicle102,"[52.0330418,5.1055921]",2019-05,1,mobile-combustion,Biodiesel (100L) - Biodiesel Light-duty Vehicles,company_fleet_management_database,35,gal
carbon-lake-EGZL259,vehicle102,"[31.558356,106.005046]",2019-11,1,mobile-combustion,Biodiesel (100D) - Biodiesel Light-duty Vehicles,company_fleet_management_database,179,gal
carbon-lake-JAZI768,vehicle103,"[30.031533,101.014425]",2019-01,1,mobile-combustion,Biodiesel (1008) - Biodiesel Light-duty Vehicles,company_fleet_management_database,114,gal
carbon-lake-SXDN800,vehicle101,"[8.150969,123.8502563]",2019-12,1,mobile-combustion,Biodiesel (100N) - Biodiesel Light-duty Vehicles,company_fleet_management_database,169,gal
carbon-lake-SMGG204,vehicle103,"[-10.0533,120.4839]",2019-04,1,mobile-combustion,Biodiesel (100D) - Biodiesel Light-duty Vehicles,company_fleet_management_database,136,gal
carbon-lake-AWFT319,vehicle102,"[5.87568,121.29146]",2019-05,1,mobile-combustion,Biodiesel (1002) - Biodiesel Light-duty Vehicles,company_fleet_management_database,101,gal
carbon-lake-FMEY342,vehicle101,"[48.5625988,3.3093771]",2019-04,1,mobile-combustion,Biodiesel (100S) - Biodiesel Light-duty Vehicles,company_fleet_management_database,176,gal
carbon-lake-WQQ4489,vehicle100,"[62.1032048,25.6487971]",2019-11,1,mobile-combustion,Biodiesel (100A) - Biodiesel Light-duty Vehicles,company_fleet_management_database,200,gal
carbon-lake-HNRB744,vehicle102,"[-34.6795558,-58.5577501]",2019-05,1,mobile-combustion,Biodiesel (100K) - Biodiesel Light-duty Vehicles,company_fleet_management_database,37,gal
carbon-lake-AADU827,vehicle100,"[48.1779574,-1.7555399]",2019-02,1,mobile-combustion,Biodiesel (100V) - Biodiesel Light-duty Vehicles,company_fleet_management_database,44,gal
carbon-lake-HMBS784,vehicle101,"[16.7587537,96.2482149]",2019-07,1,mobile-combustion,Biodiesel (1009) - Biodiesel Light-duty Vehicles,company_fleet_management_database,184,gal
carbon-lake-QHJD319,vehicle100,"[34.8838824,136.870408]",2019-01,1,mobile-combustion,Biodiesel (100Z) - Biodiesel Light-duty Vehicles,company_fleet_management_database,21,gal
carbon-lake-RHVI213,vehicle102,"[34.57976,119.181695]",2019-04,1,mobile-combustion,Biodiesel (1004) - Biodiesel Light-duty Vehicles,company_fleet_management_database,168,gal
carbon-lake-JOIU291,vehicle103,"[41.837693,123.981229]",2019-03,1,mobile-combustion,Biodiesel (1003) - Biodiesel Light-duty Vehicles,company_fleet_management_database,124,gal
carbon-lake-UODL315,vehicle100,"[14.5933217,-90.496159]",2019-03,1,mobile-combustion,Biodiesel (100H) - Biodiesel Light-duty Vehicles,company_fleet_management_database,60,gal
carbon-lake-ZGZ4897,vehicle102,"[35.580555,100.761196]",2019-09,1,mobile-combustion,Biodiesel (100G) - Biodiesel Light-duty Vehicles,company_fleet_management_database,4,gal
carbon-lake-FMQR448,vehicle100,"[59.1239637,12.9380053]",2019-08,1,mobile-combustion,Biodiesel (100U) - Biodiesel Light-duty Vehicles,company_fleet_management_database,97,gal
carbon-lake-SQLW186,vehicle103,"[35.3985584,136.8331549]",2019-04,1,mobile-combustion,Biodiesel (1005) - Biodiesel Light-duty Vehicles,company_fleet_management_database,16,gal
carbon-lake-PYIN038,vehicle100,"[-17.9659326,-49.6503106]",2019-12,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,1,gal
carbon-lake-WYDJ449,vehicle103,"[37.7378509,138.7970925]",2019-07,1,mobile-combustion,Biodiesel (1008) - Biodiesel Light-duty Vehicles,company_fleet_management_database,61,gal
carbon-lake-RLR3141,vehicle102,"[29.270311,88.880492]",2019-02,1,mobile-combustion,Biodiesel (1007) - Biodiesel Light-duty Vehicles,company_fleet_management_database,90,gal
carbon-lake-ASBN699,vehicle103,"[-6.427987,110.9561]",2019-05,1,mobile-combustion,Biodiesel (100P) - Biodiesel Light-duty Vehicles,company_fleet_management_database,189,gal
carbon-lake-WPQJ629,vehicle102,"[22.0557244,106.615868]",2019-07,1,mobile-combustion,Biodiesel (100F) - Biodiesel Light-duty Vehicles,company_fleet_management_database,152,gal
carbon-lake-BHBG787,vehicle102,"[34.149491,-118.099449]",2019-10,1,mobile-combustion,Biodiesel (100V) - Biodiesel Light-duty Vehicles,company_fleet_management_database,52,gal
carbon-lake-GBSW777,vehicle103,"[47.613861,6.785553]",2019-11,1,mobile-combustion,Biodiesel (1008) - Biodiesel Light-duty Vehicles,company_fleet_management_database,114,gal
carbon-lake-DSZQ445,vehicle101,"[-15.7874406,35.030814]",2019-06,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,130,gal
carbon-lake-BBAQ648,vehicle101,"[3.1158378,98.9952406]",2019-10,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,35,gal
carbon-lake-KVF0989,vehicle100,"[47.7129895,35.533341]",2019-01,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,154,gal
carbon-lake-TVRH012,vehicle103,"[6.8793892,-72.189]",2019-01,1,mobile-combustion,Biodiesel (100I) - Biodiesel Light-duty Vehicles,company_fleet_management_database,44,gal
carbon-lake-JJKX971,vehicle102,"[35.8889548,139.2562665]",2019-09,1,mobile-combustion,Biodiesel (100P) - Biodiesel Light-duty Vehicles,company_fleet_management_database,121,gal
carbon-lake-RLO9750,vehicle102,"[49.0410029,16.9171327]",2019-07,1,mobile-combustion,Biodiesel (1005) - Biodiesel Light-duty Vehicles,company_fleet_management_database,132,gal
carbon-lake-SFTE397,vehicle101,"[9.9748039,-84.0322316]",2019-03,1,mobile-combustion,Biodiesel (100K) - Biodiesel Light-duty Vehicles,company_fleet_management_database,33,gal
carbon-lake-NXDZ315,vehicle102,"[59.3558492,17.99529]",2019-03,1,mobile-combustion,Biodiesel (1001) - Biodiesel Light-duty Vehicles,company_fleet_management_database,111,gal
carbon-lake-SSXJ880,vehicle101,"[23.8906995,89.1099368]",2019-09,1,mobile-combustion,Biodiesel (1002) - Biodiesel Light-duty Vehicles,company_fleet_management_database,162,gal
carbon-lake-SVGM779,vehicle101,"[53.7253057,78.0495272]",2019-08,1,mobile-combustion,Biodiesel (1001) - Biodiesel Light-duty Vehicles,company_fleet_management_database,133,gal
carbon-lake-SAG2337,vehicle100,"[36.4359045,129.0571077]",2019-08,1,mobile-combustion,Biodiesel (100J) - Biodiesel Light-duty Vehicles,company_fleet_management_database,91,gal
carbon-lake-CXSS341,vehicle101,"[54.0114023,55.8925281]",2019-02,1,mobile-combustion,Biodiesel (100X) - Biodiesel Light-duty Vehicles,company_fleet_management_database,112,gal
carbon-lake-IVHH662,vehicle103,"[29.654838,91.140552]",2019-03,1,mobile-combustion,Biodiesel (100L) - Biodiesel Light-duty Vehicles,company_fleet_management_database,99,gal
carbon-lake-SMOP748,vehicle102,"[46.5485854,-75.5194643]",2019-01,1,mobile-combustion,Biodiesel (1006) - Biodiesel Light-duty Vehicles,company_fleet_management_database,169,gal
carbon-lake-EIBU207,vehicle103,"[53.5313317,43.6704377]",2019-07,1,mobile-combustion,Biodiesel (100R) - Biodiesel Light-duty Vehicles,company_fleet_management_database,117,gal
carbon-lake-YRP3768,vehicle100,"[25.8516667,114.7766667]",2019-07,1,mobile-combustion,Biodiesel (100O) - Biodiesel Light-duty Vehicles,company_fleet_management_database,138,gal
carbon-lake-JUGZ013,vehicle101,"[49.7709142,18.8445446]",2019-01,1,mobile-combustion,Biodiesel (100R) - Biodiesel Light-duty Vehicles,company_fleet_management_database,39,gal
carbon-lake-MLRX672,vehicle100,"[23.3854292,113.4895468]",2019-01,1,mobile-combustion,Biodiesel (100W) - Biodiesel Light-duty Vehicles,company_fleet_management_database,193,gal
carbon-lake-MEQG738,vehicle103,"[34.339552,58.7030326]",2019-04,1,mobile-combustion,Biodiesel (100K) - Biodiesel Light-duty Vehicles,company_fleet_management_database,180,gal
carbon-lake-SGGT581,vehicle100,"[-11.303555,-41.8561503]",2019-05,1,mobile-combustion,Biodiesel (100A) - Biodiesel Light-duty Vehicles,company_fleet_management_database,164,gal
carbon-lake-JEVI492,vehicle101,"[6.477755,-74.4088]",2019-07,1,mobile-combustion,Biodiesel (100I) - Biodiesel Light-duty Vehicles,company_fleet_management_database,185,gal
carbon-lake-UFRV333,vehicle102,"[-6.801576,108.0331918]",2019-03,1,mobile-combustion,Biodiesel (1009) - Biodiesel Light-duty Vehicles,company_fleet_management_database,38,gal
carbon-lake-PBGU415,vehicle103,"[33.4352789,43.2811579]",2019-05,1,mobile-combustion,Biodiesel (100N) - Biodiesel Light-duty Vehicles,company_fleet_management_database,22,gal
carbon-lake-WZYG286,vehicle101,"[-17.0806813,-40.9387356]",2019-11,1,mobile-combustion,Biodiesel (100O) - Biodiesel Light-duty Vehicles,company_fleet_management_database,101,gal
carbon-lake-KSNO042,vehicle103,"[29.865988,121.553559]",2019-03,1,mobile-combustion,Biodiesel (1007) - Biodiesel Light-duty Vehicles,company_fleet_management_database,76,gal
carbon-lake-DPK4292,vehicle100,"[-8.1469688,112.2890705]",2019-07,1,mobile-combustion,Biodiesel (1005) - Biodiesel Light-duty Vehicles,company_fleet_management_database,35,gal
carbon-lake-UIXP503,vehicle102,"[41.2918839,-8.1963545]",2019-02,1,mobile-combustion,Biodiesel (100O) - Biodiesel Light-duty Vehicles,company_fleet_management_database,191,gal
carbon-lake-JWPV143,vehicle101,"[-6.3965,105.9693]",2019-06,1,mobile-combustion,Biodiesel (100E) - Biodiesel Light-duty Vehicles,company_fleet_management_database,146,gal
carbon-lake-RZZF676,vehicle101,"[22.1461138,-78.9712451]",2019-04,1,mobile-combustion,Biodiesel (100B) - Biodiesel Light-duty Vehicles,company_fleet_management_database,65,gal
carbon-lake-SVG1736,vehicle100,"[39.8007621,116.504048]",2019-09,1,mobile-combustion,Biodiesel (100N) - Biodiesel Light-duty Vehicles,company_fleet_management_database,71,gal
carbon-lake-ARUK205,vehicle103,"[38.3179046,116.8578425]",2019-05,1,mobile-combustion,Biodiesel (1000) - Biodiesel Light-duty Vehicles,company_fleet_management_database,22,gal
carbon-lake-YAP4808,vehicle101,"[27.318852,115.444319]",2019-03,1,mobile-combustion,Biodiesel (1008) - Biodiesel Light-duty Vehicles,company_fleet_management_database,177,gal
carbon-lake-WTME335,vehicle101,"[50.9346454,6.9331365]",2019-04,1,mobile-combustion,Biodiesel (100H) - Biodiesel Light-duty Vehicles,company_fleet_management_database,25,gal
carbon-lake-GTNY408,vehicle103,"[-12.1992451,44.2751395]",2019-09,1,mobile-combustion,Biodiesel (100D) - Biodiesel Light-duty Vehicles,company_fleet_management_database,144,gal
carbon-lake-GOEC752,vehicle103,"[40.6502768,-73.9299499]",2019-04,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,164,gal
carbon-lake-JJM0108,vehicle102,"[52.4530993,14.8755999]",2019-09,1,mobile-combustion,Biodiesel (100S) - Biodiesel Light-duty Vehicles,company_fleet_management_database,198,gal
carbon-lake-BDJA516,vehicle103,"[38.4490819,-9.1343145]",2019-12,1,mobile-combustion,Biodiesel (100I) - Biodiesel Light-duty Vehicles,company_fleet_management_database,100,gal
carbon-lake-YYO4740,vehicle102,"[20.452352,-97.3141928]",2019-01,1,mobile-combustion,Biodiesel (100Z) - Biodiesel Light-duty Vehicles,company_fleet_management_database,33,gal
carbon-lake-CES0226,vehicle101,"[25.8142164,66.6278395]",2019-06,1,mobile-combustion,Biodiesel (1002) - Biodiesel Light-duty Vehicles,company_fleet_management_database,10,gal
carbon-lake-ONWI423,vehicle102,"[49.7624347,19.0904515]",2019-09,1,mobile-combustion,Biodiesel (100B) - Biodiesel Light-duty Vehicles,company_fleet_management_database,135,gal
carbon-lake-EGQ6427,vehicle102,"[25.867277,118.963532]",2019-07,1,mobile-combustion,Biodiesel (100W) - Biodiesel Light-duty Vehicles,company_fleet_management_database,35,gal
carbon-lake-MOY0457,vehicle103,"[40.8318278,44.2797884]",2019-02,1,mobile-combustion,Biodiesel (100P) - Biodiesel Light-duty Vehicles,company_fleet_management_database,148,gal
carbon-lake-GKX9189,vehicle100,"[49.63417,100.1625]",2019-12,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,60,gal
carbon-lake-BWW4116,vehicle102,"[6.6753696,124.5444219]",2019-06,1,mobile-combustion,Biodiesel (1007) - Biodiesel Light-duty Vehicles,company_fleet_management_database,53,gal
carbon-lake-KXB2200,vehicle103,"[41.81194,20.05889]",2019-08,1,mobile-combustion,Biodiesel (100B) - Biodiesel Light-duty Vehicles,company_fleet_management_database,79,gal
carbon-lake-NIX1209,vehicle102,"[31.2303904,121.4737021]",2019-03,1,mobile-combustion,Biodiesel (100M) - Biodiesel Light-duty Vehicles,company_fleet_management_database,126,gal
carbon-lake-RRAL459,vehicle102,"[31.2840967,130.3267278]",2019-05,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,60,gal
carbon-lake-ZCWR821,vehicle101,"[51.9041,38.7334]",2019-06,1,mobile-combustion,Biodiesel (1005) - Biodiesel Light-duty Vehicles,company_fleet_management_database,101,gal
carbon-lake-SMX3857,vehicle103,"[-5.4736254,104.6471221]",2019-05,1,mobile-combustion,Biodiesel (100L) - Biodiesel Light-duty Vehicles,company_fleet_management_database,173,gal
carbon-lake-TAND953,vehicle101,"[25.3141558,49.6299077]",2019-12,1,mobile-combustion,Biodiesel (100A) - Biodiesel Light-duty Vehicles,company_fleet_management_database,126,gal
carbon-lake-UUDN140,vehicle103,"[32.903037,101.730195]",2019-02,1,mobile-combustion,Biodiesel (1009) - Biodiesel Light-duty Vehicles,company_fleet_management_database,42,gal
carbon-lake-YOFY577,vehicle100,"[43.492878,82.415548]",2019-07,1,mobile-combustion,Biodiesel (100P) - Biodiesel Light-duty Vehicles,company_fleet_management_database,45,gal
carbon-lake-IBM6657,vehicle100,"[40.9158143,45.0782615]",2019-07,1,mobile-combustion,Biodiesel (100A) - Biodiesel Light-duty Vehicles,company_fleet_management_database,191,gal
carbon-lake-JJW5323,vehicle100,"[-7.258661,107.7710234]",2019-06,1,mobile-combustion,Biodiesel (100I) - Biodiesel Light-duty Vehicles,company_fleet_management_database,91,gal
carbon-lake-XOKV465,vehicle100,"[52.9468825,18.9379685]",2019-12,1,mobile-combustion,Biodiesel (1005) - Biodiesel Light-duty Vehicles,company_fleet_management_database,112,gal
carbon-lake-KDL0035,vehicle101,"[2.093257,117.457497]",2019-11,1,mobile-combustion,Biodiesel (100P) - Biodiesel Light-duty Vehicles,company_fleet_management_database,77,gal
carbon-lake-VXB7859,vehicle101,"[42.4624691,76.1899661]",2019-10,1,mobile-combustion,Biodiesel (1007) - Biodiesel Light-duty Vehicles,company_fleet_management_database,89,gal
carbon-lake-OQKC584,vehicle103,"[49.4040465,12.9946543]",2019-11,1,mobile-combustion,Biodiesel (100G) - Biodiesel Light-duty Vehicles,company_fleet_management_database,157,gal
carbon-lake-CCS3070,vehicle103,"[25.6697865,-80.4660256]",2019-08,1,mobile-combustion,Biodiesel (100S) - Biodiesel Light-duty Vehicles,company_fleet_management_database,57,gal
carbon-lake-TGV0111,vehicle100,"[-7.3742259,108.4454089]",2019-07,1,mobile-combustion,Biodiesel (1007) - Biodiesel Light-duty Vehicles,company_fleet_management_database,183,gal
carbon-lake-GQNN325,vehicle100,"[-9.3002357,-35.6095474]",2019-06,1,mobile-combustion,Biodiesel (100S) - Biodiesel Light-duty Vehicles,company_fleet_management_database,106,gal
carbon-lake-MNQM113,vehicle103,"[32.370069,35.072538]",2019-07,1,mobile-combustion,Biodiesel (100O) - Biodiesel Light-duty Vehicles,company_fleet_management_database,86,gal
carbon-lake-RQNJ841,vehicle102,"[44.760391,127.082675]",2019-02,1,mobile-combustion,Biodiesel (100W) - Biodiesel Light-duty Vehicles,company_fleet_management_database,23,gal
carbon-lake-XQVZ286,vehicle103,"[6.2245859,101.8109253]",2019-08,1,mobile-combustion,Biodiesel (100I) - Biodiesel Light-duty Vehicles,company_fleet_management_database,72,gal
carbon-lake-QJTD641,vehicle103,"[51.8370136,19.8634282]",2019-01,1,mobile-combustion,Biodiesel (100C) - Biodiesel Light-duty Vehicles,company_fleet_management_database,97,gal
carbon-lake-PQST905,vehicle102,"[28.953503,116.822083]",2019-01,1,mobile-combustion,Biodiesel (100Z) - Biodiesel Light-duty Vehicles,company_fleet_management_database,150,gal
carbon-lake-WYLV128,vehicle103,"[37.8524958,-25.2644959]",2019-02,1,mobile-combustion,Biodiesel (1008) - Biodiesel Light-duty Vehicles,company_fleet_management_database,26,gal
carbon-lake-KHT3768,vehicle102,"[-20.6405825,-65.2070534]",2019-08,1,mobile-combustion,Biodiesel (100F) - Biodiesel Light-duty Vehicles,company_fleet_management_database,158,gal
carbon-lake-MPUX516,vehicle101,"[48.922709,2.3425328]",2019-12,1,mobile-combustion,Biodiesel (100Z) - Biodiesel Light-duty Vehicles,company_fleet_management_database,40,gal
carbon-lake-VVIS988,vehicle102,"[59.6742944,29.8519956]",2019-09,1,mobile-combustion,Biodiesel (100Y) - Biodiesel Light-duty Vehicles,company_fleet_management_database,112,gal
carbon-lake-HKCG007,vehicle100,"[-12.6245549,-39.1023228]",2019-07,1,mobile-combustion,Biodiesel (1008) - Biodiesel Light-duty Vehicles,company_fleet_management_database,47,gal
carbon-lake-CUO0899,vehicle101,"[53.385304,-6.3828795]",2019-03,1,mobile-combustion,Biodiesel (100U) - Biodiesel Light-duty Vehicles,company_fleet_management_database,112,gal
carbon-lake-QRWZ812,vehicle102,"[52.684744,-2.569913]",2019-07,1,mobile-combustion,Biodiesel (100Q) - Biodiesel Light-duty Vehicles,company_fleet_management_database,132,gal
carbon-lake-IFB0493,vehicle100,"[-26.8985232,27.4732571]",2019-02,1,mobile-combustion,Biodiesel (1006) - Biodiesel Light-duty Vehicles,company_fleet_management_database,53,gal
carbon-lake-EGZ1684,vehicle100,"[31.896817,93.795126]",2019-04,1,mobile-combustion,Biodiesel (100L) - Biodiesel Light-duty Vehicles,company_fleet_management_database,180,gal
carbon-lake-OSPC126,vehicle102,"[41.387384,128.1744945]",2019-09,1,mobile-combustion,Biodiesel (100F) - Biodiesel Light-duty Vehicles,company_fleet_management_database,35,gal
carbon-lake-LKVP440,vehicle103,"[53.284466,-7.518792]",2019-04,1,mobile-combustion,Biodiesel (100M) - Biodiesel Light-duty Vehicles,company_fleet_management_database,101,gal
carbon-lake-NAUR938,vehicle101,"[48.509075,-2.7383235]",2019-12,1,mobile-combustion,Biodiesel (100W) - Biodiesel Light-duty Vehicles,company_fleet_management_database,14,gal
carbon-lake-KDNV403,vehicle101,"[45.0610659,18.4690346]",2019-02,1,mobile-combustion,Biodiesel (100C) - Biodiesel Light-duty Vehicles,company_fleet_management_database,178,gal
carbon-lake-OLYN027,vehicle100,"[-29.2231867,-51.3423619]",2019-02,1,mobile-combustion,Biodiesel (1002) - Biodiesel Light-duty Vehicles,company_fleet_management_database,200,gal
carbon-lake-JTDB186,vehicle101,"[29.2642495,115.3133908]",2019-05,1,mobile-combustion,Biodiesel (1003) - Biodiesel Light-duty Vehicles,company_fleet_management_database,74,gal
carbon-lake-LVI5377,vehicle103,"[5.9779631,-0.0886948]",2019-11,1,mobile-combustion,Biodiesel (1003) - Biodiesel Light-duty Vehicles,company_fleet_management_database,106,gal
